referrals,total_deposits,total_payouts,total_structure,airdrops_total,airdrops_received,team_address,ranking,team_name,team_benefits
6.0,6357.11,8056.74,7.0,114.35,76.5,0xe784bb176360e922feb0a92ea56fa7c6288a5a5b,101.6,Team Name,Contact our team to add info
6.0,301.4,225.72,6.0,2.16,25.26,0xe7e210183bf329e5eb30ed72201fd22998827319,-2.05,Team Name,Contact our team to add info
6.0,1282.18,1753.17,13.0,0.62,15.56,0xe8e11370576322cdda86429dd82579ef7e52f72c,-1.97,Team Name,Contact our team to add info
6.0,450.4,315.48,6.0,0.48,7.31,0xe91b727264ca59bb959257666b88aac24967b38a,-0.74,Team Name,Contact our team to add info
6.0,537.1,264.77,13.0,0.54,9.63,0xe9a0f3c6b5762ca69674dea948ee246189cbf68c,-1.07,Team Name,Contact our team to add info
6.0,1459.65,1163.83,6.0,0.0,26.74,0xea3455344b4e99500d037a6a23ccb91242963abd,-4.46,Team Name,Contact our team to add info
6.0,6715.33,7685.41,12.0,11.27,77.26,0xeb79d22b598f5ff652449978b9481e901b7cb3d1,-1.61,Team Name,Contact our team to add info
6.0,28781.33,31883.45,1501.0,14971.87,154.43,0xeb8c1da2c90e49590ccc952c5d84eff4631f18e4,14946.13,Team Name,Contact our team to add info
6.0,149.19,45.67,6.0,3.13,2.99,0xeb93d546864152f9e94084b053291241a951ba27,2.63,Team Name,Contact our team to add info
6.0,3054.47,4901.08,6.0,657.82,93.15,0xeccb9b9c6fb7590a4d0588953b3170a1a84e3341,642.3,Team Name,Contact our team to add info
6.0,1000.66,1755.36,7.0,0.25,34.52,0xed0a49d9fe8d401e52c3ec13dd04dc633ec0bacf,-5.5,Team Name,Contact our team to add info
6.0,1074.68,992.13,7.0,15.42,23.71,0xed2bdd07d56d84125cb82f8cb1fdcd2070f06396,11.47,Team Name,Contact our team to add info
6.0,167.04,146.5,6.0,2.88,2.05,0xed4bc8f531bdf9740b63d1846a2da03cb30a21df,2.54,Team Name,Contact our team to add info
6.0,228.36,203.52,6.0,0.46,3.13,0xef31403c513d31608fd1e134239662e312fa7e74,-0.06,Team Name,Contact our team to add info
6.0,61.77,43.25,36.0,5.11,0.57,0xefe14f6717aa02756c7ef21debef461b1eb11261,5.02,Team Name,Contact our team to add info
6.0,287.98,160.91,6.0,3.73,4.11,0xf077eae02aa9517a8cea540e59acaf4e30f3314e,3.04,Team Name,Contact our team to add info
6.0,25.36,18.78,26.0,1.19,0.25,0xf0a3df472514eac60e5a15caf460c7e35312d97b,1.15,Team Name,Contact our team to add info
6.0,1982.23,1637.41,6.0,14.25,39.78,0xf0ca032e89c673f0ef04a2ce74c25d3873bb5a6f,7.62,Team Name,Contact our team to add info
6.0,43.95,40.48,6.0,0.0,0.6,0xf1ba81efb2e19bae4aa6ccae2df8c3e1fea8b075,-0.1,Team Name,Contact our team to add info
6.0,29061.52,67896.16,21.0,4047.8,193.22,0xf1cff66f2ceefeb3ae352e2a1f1ef82cc0707196,4015.6,Team Name,Contact our team to add info
6.0,124.7,117.86,8.0,2.03,4.87,0xf2a300d8b1c144f284e621ea8c726b3c92d64b92,1.22,Team Name,Contact our team to add info
6.0,25.93,29.69,7.0,0.0,0.39,0xf3b1b870367a644f8c52d3bc57a04388b764af3a,-0.06,Team Name,Contact our team to add info
6.0,9.49,17.83,7.0,0.11,0.17,0xf3fe6969bf31b42fd7db47aff34e9c6421d698e4,0.08,Team Name,Contact our team to add info
6.0,207.9,168.12,6.0,2.51,2.68,0xf63344efbaa1292058692b308718f9013bb62918,2.06,Team Name,Contact our team to add info
6.0,680.14,952.36,7.0,59.72,19.37,0xf6450342ff251a0d8899c7497b3b94f8de4a6aae,56.49,Team Name,Contact our team to add info
6.0,1191.18,776.2,8.0,0.0,30.88,0xf651c0db034b79b8f13dfc716988e5f23ff114c7,-5.15,Team Name,Contact our team to add info
6.0,882.6,1117.27,6.0,2.95,10.35,0xf87888e0370e7e187c01979cb6e03de54b56b791,1.23,Team Name,Contact our team to add info
6.0,73.45,56.83,7.0,3.66,0.47,0xf885e170a8638909d95a9d7b89f256bd5fa92bea,3.58,Team Name,Contact our team to add info
6.0,138.23,93.13,6.0,0.76,2.1,0xf8de4c184312d0a6b35f2021b46254d71ce2d5f1,0.41,Team Name,Contact our team to add info
6.0,850.49,929.61,283.0,27.95,9.3,0xf8f859fd166e3be5deab526ed50eea51b73637f7,26.4,Team Name,Contact our team to add info
6.0,383.2,922.56,6.0,0.0,2.42,0xfa3775ec9ee447d540143721db0f4adff6add86b,-0.4,Team Name,Contact our team to add info
6.0,200.81,171.83,12.0,3.07,5.75,0xfa4fb35b815713de172d312acdb7150df2f380ac,2.11,Team Name,Contact our team to add info
6.0,1394.46,722.01,7.0,105.03,8.63,0xfaa5c6954e8cd5282a48295b060b6dbbf3158c63,103.59,Team Name,Contact our team to add info
6.0,95.88,66.65,6.0,2.03,1.15,0xfaefe02c7a55dab47e82152e961047ac749500d5,1.84,Team Name,Contact our team to add info
6.0,125.11,101.05,6.0,6.01,1.68,0xfb28e823819101121470382aad527ea62cbbf9d3,5.73,Team Name,Contact our team to add info
6.0,251.01,325.22,10.0,2.74,4.1,0xfb31b22f4daa4e2efb9bafc7d5943eb823129aa1,2.06,Team Name,Contact our team to add info
6.0,2439.41,719.32,6.0,2.13,50.67,0xfb49cc60b164b843b6364c424a1fa4f701b7ab59,-6.32,Team Name,Contact our team to add info
6.0,357.62,303.05,32.0,8.2,3.8,0xfb6163c393fe70b7af5af92b5884740c6ba97814,7.57,Team Name,Contact our team to add info
6.0,118.18,66.69,6.0,17.72,3.24,0xfd380e2520a04ea0a2ffb2b286911741fc0ba688,17.18,Team Name,Contact our team to add info
6.0,1863.05,2360.91,8.0,42.49,22.11,0xfd447fbb9a845e8a3a1658bc9a8173472f79998f,38.8,Team Name,Contact our team to add info
6.0,3.41,2.46,19.0,0.0,0.05,0xfef277350e06d9f4559ee7ef20fbd2a0ade9980b,-0.01,Team Name,Contact our team to add info
6.0,683.28,712.23,6.0,24.57,5.93,0xff55988dda4665d0fc972b3e8dc40aeabd3b7855,23.58,Team Name,Contact our team to add info
6.0,26.73,23.25,10.0,0.37,0.33,0xff950f29c25d480cc23ad67b18effc490ac7ce99,0.32,Team Name,Contact our team to add info
5.0,298.53,388.43,6.0,0.9,5.66,0x01157a1ca7f8f9595838af5e373219575d314fc6,-0.23,Team Name,Contact our team to add info
5.0,2.32,0.98,5.0,0.02,0.01,0x01943c034ad2a38f29d67bc4dbd2fda7ee439e93,0.02,Team Name,Contact our team to add info
5.0,155.28,140.73,5.0,0.0,1.95,0x020a07c489b7a2663926bd5f85d1a7944be121c1,-0.39,Team Name,Contact our team to add info
5.0,608.2,471.62,5.0,3.89,8.04,0x030433a7ebc1e76d285b61fbb154d0777d5c67ae,2.28,Team Name,Contact our team to add info
5.0,128.53,86.0,6.0,0.0,1.93,0x034ce44e57bd65dfd63e60ded2cc18c34c720d22,-0.39,Team Name,Contact our team to add info
5.0,207.05,186.31,5.0,0.44,2.55,0x03a5a0cf1c08a273484a13808bb1d6e4cf7e5629,-0.07,Team Name,Contact our team to add info
5.0,6.0,2.79,5.0,0.0,1.87,0x03a615c62bc657f2f731ac440bda0a1bc26d6f2a,-0.37,Team Name,Contact our team to add info
5.0,16.89,16.05,5.0,0.03,0.2,0x03ce74361deb86b1bc641a6a3fb299684a0401c5,-0.01,Team Name,Contact our team to add info
5.0,1416.0,939.87,5.0,167.76,23.38,0x0477bdf34351d2132441052a473e8825fea00807,163.08,Team Name,Contact our team to add info
5.0,49.96,37.43,5.0,1.47,0.44,0x05134d7e68ca26994c65cc0f7d0996ec05ce076f,1.38,Team Name,Contact our team to add info
5.0,20.9,34.38,5.0,0.05,0.32,0x052689f00ce3a71216c67a66a54c88334a6eb305,-0.01,Team Name,Contact our team to add info
5.0,158.67,167.05,5.0,0.03,2.54,0x05d4d3ba46d8dc117fc06aff0d0b2569898a8260,-0.48,Team Name,Contact our team to add info
5.0,457.19,351.19,6.0,6.94,5.38,0x060a26051d3cc3779eb3507a1633ab40a46c90af,5.86,Team Name,Contact our team to add info
5.0,272.19,157.87,5.0,3.51,7.67,0x06b96d74940a3dbecd2216c433b3fd9aa274a206,1.98,Team Name,Contact our team to add info
5.0,177.61,122.29,5.0,11.19,4.71,0x06dba34eec87bd6735e731275bdf054c8fa9ecd1,10.25,Team Name,Contact our team to add info
5.0,4.5,2.29,5.0,0.05,0.03,0x07268e2150ac47d9980b0ce98991418837670e63,0.04,Team Name,Contact our team to add info
5.0,220.35,146.73,5.0,1.13,3.06,0x07452639b75fd6daa4ecd9981b3a43776d9bf8ac,0.52,Team Name,Contact our team to add info
5.0,308.32,170.77,5.0,0.08,16.94,0x07a7ca1f7f0feb543fc2bdbde2d0225356ebf5ce,-3.31,Team Name,Contact our team to add info
5.0,827.73,1427.97,5.0,0.6,15.36,0x07e004706bf85a13215e6573797426b861092cab,-2.47,Team Name,Contact our team to add info
5.0,11505.1,14072.49,22.0,12.67,110.69,0x0810e425f2204457eb8763d85bad96b6edca9b0a,-9.47,Team Name,Contact our team to add info
5.0,2285.89,5366.0,5.0,73.31,66.14,0x081afea1d5eb07c231eedc3724a341ef253505cf,60.08,Team Name,Contact our team to add info
5.0,782.02,432.9,5.0,27.04,7.34,0x08a4e5a23b6ec0d1f52cd78e2de4c5af76e83708,25.57,Team Name,Contact our team to add info
5.0,536.96,660.26,5.0,42.73,32.95,0x08ca9a35f96e818194212cb1d6b0cdb78416bb14,36.14,Team Name,Contact our team to add info
5.0,63.88,49.01,5.0,2.24,0.58,0x08f6acbd387d1c82c4bb2f8ae395d6631c8c703a,2.12,Team Name,Contact our team to add info
5.0,149.57,123.66,5.0,1.44,0.46,0x09175900b93d6cf2d4f86a90b9c8f417a4fc3d4e,1.35,Team Name,Contact our team to add info
5.0,272.41,51.2,5.0,35.72,0.64,0x096932b206302e9a3858c5acac2413e26a2dfdd4,35.59,Team Name,Contact our team to add info
5.0,2213.02,3892.15,9.0,0.0,32.93,0x0a14fc520b95296deed1492ede2ab013cd00db70,-6.59,Team Name,Contact our team to add info
5.0,381.13,438.98,6.0,0.23,5.75,0x0a49300ad857491079418954ed0eeab6d775fbf8,-0.92,Team Name,Contact our team to add info
5.0,371.11,347.61,5.0,0.0,5.14,0x0b125b831eedd24fb1fec58121aa498e23598dc3,-1.03,Team Name,Contact our team to add info
5.0,16.88,16.04,5.0,0.03,0.2,0x0b471833c5ee6686fc88869db3ad2cf124f41090,-0.01,Team Name,Contact our team to add info
5.0,320.88,150.78,10.0,0.36,4.7,0x0b75d35bba2f2242e90deefd19de2bfea9035546,-0.58,Team Name,Contact our team to add info
5.0,1000.87,782.98,5.0,0.0,202.54,0x0cf67c891cd051b6274b4e885f3bbaf1309f802c,-40.51,Team Name,Contact our team to add info
5.0,51.24,112.92,5.0,0.0,1.23,0x0d2c31044d5a1ff8f13b82264bbfb15cd29a198c,-0.25,Team Name,Contact our team to add info
5.0,2254.7,4007.58,5.0,31.67,85.74,0x0d4101946f06f179c0b037834c393d6fdc432177,14.52,Team Name,Contact our team to add info
5.0,1462.86,3543.87,15.0,6.12,36.54,0x0d8d3d2389734717d36544b486842e11f20b1137,-1.19,Team Name,Contact our team to add info
5.0,318.35,196.01,5.0,7.18,4.24,0x0d8eccfc81bb4d248e0b3fa12d8b2da2158d1e91,6.33,Team Name,Contact our team to add info
5.0,374.69,273.15,5.0,0.52,5.96,0x0dadb7120a3a3d8531bdb03ffb9a56417a8261c5,-0.67,Team Name,Contact our team to add info
5.0,180.33,302.39,6.0,1.38,3.29,0x0dd77359361c38712799beb0f0531b44cf0f5e6f,0.72,Team Name,Contact our team to add info
5.0,451.9,539.83,5.0,0.0,19.72,0x0ddd7b1c4d715c433aacd80c964c45b62cccbdf9,-3.94,Team Name,Contact our team to add info
5.0,55.77,93.03,5.0,0.07,0.94,0x0e56d1fceffe37a8c4d5166a82287756a5a9f33e,-0.12,Team Name,Contact our team to add info
5.0,363.72,287.03,5.0,0.0,5.45,0x0f0cb4b24ed3e54e86b27d59829a6e8f35367825,-1.09,Team Name,Contact our team to add info
5.0,157.74,203.65,6.0,13.71,1.78,0x0f52a1c5c831049672eeecde097383519312e4e0,13.35,Team Name,Contact our team to add info
5.0,2.34,0.99,5.0,0.02,0.01,0x0f678d22eead12dcc12f175b3e024becc1cabad2,0.02,Team Name,Contact our team to add info
5.0,2331.65,1824.86,5.0,63.66,43.28,0x0f71d035ee40b13b78ddd6f27a42188b7509d26f,55.0,Team Name,Contact our team to add info
5.0,227.38,187.92,5.0,3.57,3.31,0x0f7366642bcc491897b95aeac883b5e73cdff7d1,2.91,Team Name,Contact our team to add info
5.0,89.33,93.07,12.0,0.06,1.25,0x0f9b7443a48539bef9464ecbc2b49ab361f33b1b,-0.19,Team Name,Contact our team to add info
5.0,358.01,155.12,5.0,17.63,9.18,0x0fa927a0d61a571cf06ce45ec35a0bbe452bac45,15.79,Team Name,Contact our team to add info
5.0,2.43,2.6,10.0,0.9,0.04,0x0fe0aa5ee3a0f72c29141bd5e95348342ce3bf01,0.89,Team Name,Contact our team to add info
5.0,586.95,380.79,7.0,27.52,36.36,0x105ea9618876c34060d619d6d97473f55eab6d6a,20.25,Team Name,Contact our team to add info
5.0,11.23,9.85,7.0,0.0,0.16,0x10b3284d948d588c0f5785006fb0d9ba2f7cc0b1,-0.03,Team Name,Contact our team to add info
5.0,447.93,411.67,5.0,13.4,58.13,0x110bf3034243421f6be8d3e453065c8443b204f8,1.77,Team Name,Contact our team to add info
5.0,123.54,168.26,10.0,0.0,1.06,0x11399b4119cc93c1185c3304d00187974af6cb9c,-0.21,Team Name,Contact our team to add info
5.0,113.26,103.24,11.0,4.18,7.75,0x113d0220b610bf90ddf153a56802d62356d9af4f,2.63,Team Name,Contact our team to add info
5.0,166.44,67.23,5.0,0.38,54.04,0x11ef19fc9d8bd041cab1cdab5938702130ec884f,-10.43,Team Name,Contact our team to add info
5.0,113.95,96.96,5.0,0.0,1.54,0x120f919f11846fe0d16325238a1663670a90551a,-0.31,Team Name,Contact our team to add info
5.0,740.35,609.39,12.0,0.0,14.97,0x127a2203971eb5b317366b0f3978d9d587ef09a0,-2.99,Team Name,Contact our team to add info
5.0,55.08,43.49,10.0,0.71,3.7,0x1285067bb7a2fb154f7ac483c146ecd8b31c5043,-0.03,Team Name,Contact our team to add info
5.0,82.54,75.69,5.0,5.28,0.82,0x12b7ddd97a816fd815159ee6a7fa37e914c27549,5.12,Team Name,Contact our team to add info
5.0,58.55,49.71,5.0,1.2,0.75,0x133d0078e6486e7729d3ea21909aec6baf4c255d,1.05,Team Name,Contact our team to add info
5.0,1050.89,569.97,8.0,37.39,16.12,0x13405e2555f31c9dc429159785888c89ed42b16d,34.17,Team Name,Contact our team to add info
5.0,410.46,338.72,5.0,0.14,14.02,0x13a11d148bf9aa41beb9d924b05b944303e5f53a,-2.66,Team Name,Contact our team to add info
5.0,320.47,240.74,5.0,1.9,18.72,0x13df388f816d5524cec5e0e3a99f2b42dc214275,-1.84,Team Name,Contact our team to add info
5.0,163.68,97.08,6.0,0.0,4.81,0x13f5d969b5a7ae6493eb5fee447e35394426e264,-0.96,Team Name,Contact our team to add info
5.0,1143.59,1542.04,15.0,176.66,12.59,0x1411d793ea9a41feb005fff9f87f45343dcbef60,174.14,Team Name,Contact our team to add info
5.0,4008.9,3952.62,19.0,92.65,31.94,0x1465ae9f25968d758c7eb20987e788628ad299b9,86.26,Team Name,Contact our team to add info
5.0,1106.95,1087.07,5.0,0.26,16.0,0x148708d0dff0fdfcd874064284dcc6532e8d50c2,-2.94,Team Name,Contact our team to add info
5.0,151.83,126.09,5.0,0.2,18.75,0x150fc6c4351aea0494866bf3479606468b638b8c,-3.55,Team Name,Contact our team to add info
5.0,1.6,0.69,5.0,0.0,0.01,0x166f8a4c9e84f4add0b90b70c937bf9e95c70b42,-0.0,Team Name,Contact our team to add info
5.0,102.62,117.02,9.0,1.16,1.35,0x1686d6f791c170c0daf45f3a0346914ee1a6d480,0.89,Team Name,Contact our team to add info
5.0,1680.19,1169.64,9.0,8.46,47.14,0x175bf59caeec054d868c8ec0f3aa74a2af2d45d0,-0.97,Team Name,Contact our team to add info
5.0,416.06,356.57,6.0,2.17,6.26,0x1890af2b415519f855366c39a6b8c557f882ebf4,0.92,Team Name,Contact our team to add info
5.0,366.41,282.12,5.0,19.33,3.84,0x18cf78a0fa15f1487f7f94f2b884d69e2e8e5df7,18.56,Team Name,Contact our team to add info
5.0,2321.95,1260.25,5.0,0.59,42.06,0x18d61ae238b13981bf7a2914c5786c7986072944,-7.82,Team Name,Contact our team to add info
5.0,1926.56,2414.83,8.0,43.84,39.69,0x199d837b516d750e19ff97eb9496ddf3b0e05f16,35.9,Team Name,Contact our team to add info
5.0,279.4,391.89,5.0,2.29,18.02,0x19bd4c1cb88f3ad65b6b30f578cda0f31c0de2d2,-1.31,Team Name,Contact our team to add info
5.0,404.08,257.06,5.0,1.07,2.97,0x1af4055a16429856b8dac7c10b626594b5f4a07c,0.48,Team Name,Contact our team to add info
5.0,241.88,353.13,5.0,3.79,3.3,0x1b50bfbec854e623e2f971de40cc481cf5588549,3.13,Team Name,Contact our team to add info
5.0,43.3,28.02,5.0,3.05,0.51,0x1b72070f23cef1337e2554efab0173334601c0f8,2.95,Team Name,Contact our team to add info
5.0,6929.7,6134.67,8.0,101.53,86.27,0x1c2ddf71c44a9f8035dff811808e247fbbf6a984,84.28,Team Name,Contact our team to add info
5.0,1404.9,1295.64,5.0,0.0,19.36,0x1d6d509862704dc845402cf341f36ef2b6348bcf,-3.87,Team Name,Contact our team to add info
5.0,24.97,45.84,5.0,0.16,2.55,0x1e4ca4875dd21179809e418629135b22a8acb785,-0.35,Team Name,Contact our team to add info
5.0,223.36,154.45,5.0,0.0,3.49,0x1e560f65c5daa2d7c093914d1414b6aea0b31e55,-0.7,Team Name,Contact our team to add info
5.0,16.91,16.07,5.0,0.03,0.2,0x1e6c54281d6104d11dd27c1d89b31438c850086f,-0.01,Team Name,Contact our team to add info
5.0,16.77,15.95,5.0,0.03,0.2,0x1eb083e42d684b41528beb8075a4617f8411623a,-0.01,Team Name,Contact our team to add info
5.0,1.64,0.71,5.0,0.0,0.03,0x1ebd6acfd28a16f6b4f3bddaec76427c47c638f7,-0.01,Team Name,Contact our team to add info
5.0,16.56,14.98,5.0,0.07,0.16,0x1ecc407db9aea41eb017c972aedd593ef9077f37,0.04,Team Name,Contact our team to add info
5.0,611.16,502.65,15.0,8.93,7.68,0x1f4c209a47c807fc96f1dd1bd4ec2a2fcbbb4882,7.39,Team Name,Contact our team to add info
5.0,571.32,994.36,6.0,35.01,26.56,0x203dfff45ab58c21d7c0617a458b9eacfc598cef,29.7,Team Name,Contact our team to add info
5.0,2.58,1.69,5.0,0.0,0.04,0x2095e80910040749dd6aa97dd8b282c6a9b8098c,-0.01,Team Name,Contact our team to add info
5.0,343.48,502.08,7.0,0.1,5.03,0x20c204cd07048d4d1b3b03d4c3c92fff5e515fec,-0.91,Team Name,Contact our team to add info
5.0,201.09,269.0,5.0,16.77,3.37,0x211e8411d79972bd4c41d22c04bfef0a94d878fe,16.1,Team Name,Contact our team to add info
5.0,296.43,207.6,5.0,0.02,4.82,0x212a101d7bc4f45296c1c2019ee0da7c7f103913,-0.94,Team Name,Contact our team to add info
5.0,95.87,86.41,5.0,0.78,1.03,0x213d39d4324a2753bdd62c47c0888eb5a4979bf0,0.57,Team Name,Contact our team to add info
5.0,1260.55,1139.05,5.0,0.0,17.64,0x214fa7e6ab7dbf147c56627032dd30b45d26a54c,-3.53,Team Name,Contact our team to add info
5.0,323.96,164.36,5.0,22.32,11.74,0x22a46878c1736263d764ffa4ba804abfe478b8bb,19.97,Team Name,Contact our team to add info
5.0,1.6,0.69,5.0,0.0,0.01,0x22d744e0e37b62fec601704c39b173722ea86a0c,-0.0,Team Name,Contact our team to add info
5.0,42.21,37.26,5.0,0.0,0.6,0x2327049cd3326a6628a33a2fb7d782068659b25d,-0.12,Team Name,Contact our team to add info
5.0,16.89,16.04,5.0,0.03,0.2,0x23771b9fd2eec9789987e92558e1abb8edbfc7bc,-0.01,Team Name,Contact our team to add info
5.0,1514.17,1340.34,5.0,0.0,19.68,0x238fef83bc25ad9f219c1c874626174fa2d9969e,-3.94,Team Name,Contact our team to add info
5.0,1590.13,904.85,5.0,95.35,27.13,0x244d40c5fd7cfb73ac5b968b9b806821d19823c0,89.92,Team Name,Contact our team to add info
5.0,41.94,35.81,6.0,0.84,0.59,0x245fd7557b4188e6682230531952fb69f60dfdfd,0.72,Team Name,Contact our team to add info
5.0,1.59,0.69,5.0,0.0,0.01,0x2464626f2071fea3c78adaf6b94c60179d834343,-0.0,Team Name,Contact our team to add info
5.0,3096.32,3102.47,5.0,0.36,34.06,0x26de76cba276212d9e2fab8e30793174f3b675db,-6.45,Team Name,Contact our team to add info
5.0,2997.6,1211.73,47.0,37.15,62.25,0x27098303d4b8eb89e720985e0a97a2501dcdc6a1,24.7,Team Name,Contact our team to add info
5.0,238.78,129.9,5.0,0.0,4.32,0x274d77ef03d2bd33f6b42b529e465ce09c48d674,-0.86,Team Name,Contact our team to add info
5.0,117.42,103.12,5.0,0.36,1.51,0x284a8538d238d9c5cf11fc871b38f9ec3b266137,0.06,Team Name,Contact our team to add info
5.0,301.74,260.06,5.0,0.87,33.32,0x286960f78b2eb1d842c8764b83bb23bf0373cf48,-5.79,Team Name,Contact our team to add info
5.0,100.9,68.17,5.0,0.0,27.97,0x28a571bfaa665fb7064510f2830d948e220638cc,-5.59,Team Name,Contact our team to add info
5.0,229.75,74.51,15.0,0.04,84.91,0x2991065e0fe28cb6bdf079015ea7576a9ca6cfed,-16.94,Team Name,Contact our team to add info
5.0,264.34,195.81,7.0,3.49,3.83,0x29f18104ce46b9ce8294a6d5345f4f7cb3db16b3,2.72,Team Name,Contact our team to add info
5.0,61.66,31.24,5.0,3.56,1.11,0x2a5acb8be7f512b001145ad55cfc3a88f50c259e,3.34,Team Name,Contact our team to add info
5.0,89.99,87.91,9.0,243.79,1.59,0x2b64e012d0350f6aea1a7d9289e0661818ca9ab9,243.47,Team Name,Contact our team to add info
5.0,65.62,48.93,6.0,3.33,0.27,0x2bbc552c4e8e9e0dd55b9280298a492994a54661,3.28,Team Name,Contact our team to add info
5.0,261.0,227.36,5.0,1.1,2.95,0x2bda17ba6f8471d1f76c8c4c51e1a6da1379e726,0.51,Team Name,Contact our team to add info
5.0,182.81,143.46,5.0,0.18,2.46,0x2c07bc0903ab4742b3372f823bddd4b630d97814,-0.31,Team Name,Contact our team to add info
5.0,319.42,166.84,5.0,6.2,5.54,0x2c0c69c77d1080311a0017013d21d95006373150,5.09,Team Name,Contact our team to add info
5.0,435.95,396.29,5.0,2.9,4.43,0x2c4e824860b2aeb8d1504c9b00d5c075370645b3,2.01,Team Name,Contact our team to add info
5.0,1600.68,529.0,5.0,3.12,4.17,0x2c64a17032f4c93d1daf019d9811ade91a2daf1c,2.29,Team Name,Contact our team to add info
5.0,5.77,5.61,5.0,0.07,0.08,0x2d1b2b3246eccd650148ac3c28192429e629c753,0.05,Team Name,Contact our team to add info
5.0,807.89,629.36,5.0,0.03,12.24,0x2d580d4e4b446b3ecdfb423c11e984eb901b09cb,-2.42,Team Name,Contact our team to add info
5.0,1166.3,636.87,5.0,39.31,38.14,0x2ddcddcd89a282199910077822b37d71156322ab,31.68,Team Name,Contact our team to add info
5.0,167.21,146.74,5.0,37.59,1.63,0x2e17ad0e255010f2740c7d276788d30651df290c,37.26,Team Name,Contact our team to add info
5.0,11055.09,8395.19,12.0,1017.19,48.83,0x2e423037cc7b6cedd023d1e8626b8fdb17831329,1007.42,Team Name,Contact our team to add info
5.0,6142.02,4438.3,5.0,6.92,97.13,0x2e536a978f469275a5161cda26fa016ab0b6b9a0,-12.51,Team Name,Contact our team to add info
5.0,282.44,262.6,40.0,0.97,3.87,0x2e78255b2906cbe1f1c8c0314ae566953c019d03,0.2,Team Name,Contact our team to add info
5.0,13.13,11.25,5.0,0.28,0.16,0x2ee6aadef329ab095502695af5be14304b277900,0.25,Team Name,Contact our team to add info
5.0,357.98,344.88,10.0,0.46,3.51,0x2efa496920c7b29f95cf9dad13ad0e6817180a7b,-0.24,Team Name,Contact our team to add info
5.0,124.64,109.72,5.0,0.67,1.18,0x2f0b9c46f852feb3c24c4d60905ace0285daee2c,0.43,Team Name,Contact our team to add info
5.0,35.24,17.26,8.0,1.45,0.63,0x2f38e353e0dbb1017fbfa5a8166febb1a3ae50ae,1.32,Team Name,Contact our team to add info
5.0,5511.68,4378.59,7.0,18.15,83.34,0x2f530c56d602c286d102a9eb587890de8b2a6f47,1.48,Team Name,Contact our team to add info
5.0,386.89,675.93,7.0,3.7,5.42,0x30966508914ce2b9c7acef813d00721ceaa38a1f,2.62,Team Name,Contact our team to add info
5.0,132.7,82.28,5.0,8.61,5.74,0x313bf921b095815fab3ae6787fc977061a7a3ac7,7.46,Team Name,Contact our team to add info
5.0,923.08,780.87,5.0,13.67,8.85,0x3202e721a97f921fc0a32920d0723ed97e9f50e2,11.9,Team Name,Contact our team to add info
5.0,12.35,4.85,5.0,2.05,0.46,0x32711bb2d5346fc277eef036dd4124965268dd95,1.96,Team Name,Contact our team to add info
5.0,100.98,168.19,14.0,1.13,2.16,0x33129e8a39ffb4784af97d58bb00d0a2c055eb6d,0.7,Team Name,Contact our team to add info
5.0,2716.39,2956.67,9.0,216.25,45.42,0x33500d90a3081e6a7ac26b738ba19528017e1e69,207.17,Team Name,Contact our team to add info
5.0,303.43,146.18,5.0,0.0,5.57,0x33a479bac09472dd1429b78c360a20a3b204699c,-1.11,Team Name,Contact our team to add info
5.0,736.14,548.26,5.0,17.09,10.84,0x33aa5f0fe3b86f6204f03271ef5ae82337bf7bda,14.92,Team Name,Contact our team to add info
5.0,1212.7,1376.61,5.0,38.24,36.7,0x345bc3ceaf5b0adddec1d858473e721265e1f54e,30.9,Team Name,Contact our team to add info
5.0,198.5,96.64,5.0,0.23,3.31,0x34748a30a62b6f3d4cb5f058cadb5bfbc2a33aa8,-0.43,Team Name,Contact our team to add info
5.0,192.19,168.44,5.0,3.16,13.26,0x355d7836a7af2348f27b0876e998630d23695937,0.51,Team Name,Contact our team to add info
